"user_id","thread_id","feedback_id","value","comment","createdAt"
User_21,"37808651-f3cb-48b4-ad60-2d3c05fbd1bd","00fd06e8-1b48-4ddc-a405-282adb57ef66",0.0,ระบบพอทดลองใช้จริงไม่ได้เหมือนใช้งาน AI ในการตอบคำถาม เป็นเพียงแค่ระบบตอบอัตโนมัติ ใช้งานจริงไม่ได้เลยครับ,2025-07-25 06:41:38.818
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2","9cc818b6-1dd5-4cbc-bf04-dad16abe50ca",0.0,"Dislike   บอทตอบผิด มีอยู่ในpoliy  แต่บอทแจ้งว่า ไม่เกี่ยวข้อง
",2025-07-25 06:37:12.555
User_20,f26e8b27-71c0-4851-b13d-589ff02c0ba4,cde49325-a782-4549-a108-543abab1f6fe,0.0,"มีหลาย BU ให้เลือกเลย เช่น Lotuss,กองทุน,SDS",2025-07-25 06:37:07.666
User_10,"8b99ac11-0dd9-4cd8-a4d3-33dabed37a0d",d1c5df0a-e103-42b9-8ba4-3110132f6587,0.0,ไม่มีคำตอบ ค้างหาย,2025-07-25 06:31:37.583
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2","5db66737-b85a-431c-bd71-335cb507c1ff",1.0,"บอทตอบถูก
",2025-07-25 06:31:27.271
User_10,"8b99ac11-0dd9-4cd8-a4d3-33dabed37a0d","301fb004-70cd-4316-bfe2-2850472eeef1",0.0,อ่านไม่รู้เรื่อง ให้เลือกโดยไม่จำเป็น,2025-07-25 06:29:27.693
User_10,"662ff0d9-a16c-4c16-9389-fc596400bbe1","130f958b-c345-4966-9558-b17436d61ed6",0.0,พเลือกผิดตอนแรก เลือกใหม่ไม่ได้ ต้องทำไงต่อ ไปต่อไม่ได้,2025-07-25 06:25:40.833
User_10,"1e061727-d99a-4042-bff1-815dc17c3277","9e40c001-907a-48ee-88da-eacb57f87511",0.0,แชทตายกลางอากาศ ไปต่อไม่ได้,2025-07-25 06:21:45.665
User_10,"1e061727-d99a-4042-bff1-815dc17c3277","4783f90f-ff86-44e8-b7bc-39cd73370a57",0.0,จะถามต่อเรื่องเดิม แต่ถามต่อไม่ได้ พอถามต่อ ไม่ตอบ ต้องกด 0 กดเริ่มใหม่อีก,2025-07-25 06:19:31.486
User_10,"1e061727-d99a-4042-bff1-815dc17c3277",fe21a208-6f6b-4f48-a58f-0583b341e33b,0.0,ทำไมถึงต้องเลือกอีก ถามว่าอนุมัติโดยใครก็ให้ข้อมูลมาเลย ไม่จำเป็นต้องเลือก,2025-07-25 06:17:13.756
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2",e398c39c-171a-4dfb-b5a5-3d4906e03295,0.0,คำถามค่อนข้างตรง ไม่ควรต้องเลือกระดับ1 ระดับ2อีก และระดับ2 ที่ให้เลือกไม่ตรงกับคำถาม,2025-07-25 06:17:00.877
User_22,cf8e6134-5185-4e9b-9a66-91e10274cafb,bd0e29ba-9a80-4987-9688-09cf0b92d855,1.0,,2025-07-25 06:16:31.559
User_10,"1e061727-d99a-4042-bff1-815dc17c3277","72e4592f-84f0-4b76-a060-bb45e78fd6b3",0.0,ถามต่อเนื่องจากเรื่องเดิมไม่ได้ ต้องคอยกด 0 ถาม DoA และต่อด้วย LOA มันตอบซ้ำ,2025-07-25 06:12:22.417
User_14,"0ac19aef-6807-4cc7-a7fc-9e698c7d5773",e749eb5a-8a27-4a4e-99c0-dd4ba5ea8d36,1.0,,2025-07-25 06:07:39.081
User_14,"0ac19aef-6807-4cc7-a7fc-9e698c7d5773","3a5a0dae-7e5a-4566-9dee-1061aa0b0018",1.0,,2025-07-25 05:57:54.909
User_22,cf8e6134-5185-4e9b-9a66-91e10274cafb,"64de4a59-4cad-4905-b05d-898dea0cc54e",1.0,,2025-07-25 05:47:39.993
User_22,cf8e6134-5185-4e9b-9a66-91e10274cafb,f5712561-2897-4617-967e-8f7e26571a1b,1.0,,2025-07-25 05:43:16.676
User_22,cf8e6134-5185-4e9b-9a66-91e10274cafb,"66ca4d9f-a1c6-4b0e-98d7-834b6c76f1e8",1.0,,2025-07-25 05:41:10.532
User_22,cf8e6134-5185-4e9b-9a66-91e10274cafb,"57df861b-10a7-4acd-9faf-b3cc311cf990",1.0,,2025-07-25 05:38:52.203
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","696c25e4-e912-4d37-aa10-3de534fc95f5",1.0,ถูกต้อง,2025-07-25 04:58:56.601
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",d6b38be1-af12-4f2a-a21f-038a2bd75e23,1.0,ถูกต้อง,2025-07-25 04:56:58.076
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2","73d08bdd-e4a4-4ccc-b64b-32d48de4f67f",1.0,ถูกต้อง,2025-07-25 04:54:59.884
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",fc34b382-952e-4008-a960-6c1d9e5bb78b,1.0,ถูกต้อง,2025-07-25 04:53:37.838
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",b3a62894-c68a-40ae-9e66-983a2ec106c8,1.0,ถูกต้อง,2025-07-25 04:50:44.256
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2","6a2a6989-3196-4832-a509-fce6b4687f76",0.0,D&B report อยู่ในBU:MALL แต่บอทแจ้งว่า ไม่อยู่ในMALL,2025-07-25 04:50:17.039
User_14,"0ac19aef-6807-4cc7-a7fc-9e698c7d5773","6e730ea6-ef4b-447b-8589-9d815be20bd8",1.0,ข้อมูลถูกต้อง,2025-07-25 04:50:00.576
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","5dcda6fc-d76e-4fe9-a392-e54d745313f1",1.0,ถูกต้อง,2025-07-25 04:49:15.023
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","29c6f6f2-e8fb-477b-8a8a-df53059bcf33",1.0,ถูกต้อง,2025-07-25 04:48:23.939
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","4b4f18f8-312f-41ae-91ea-cb2110aaa923",1.0,ถูกต้อง,2025-07-25 04:47:29.946
User_14,"0ac19aef-6807-4cc7-a7fc-9e698c7d5773","9d460bf6-41a4-4f1d-a484-41ee525bec36",0.0,ข้อมูลมาไม่ครบ ... มีแค่ข้อมูลของเทคโนโลยีและโครงการที่เกี่ยวข้องกับศูนย์กระจายสินค้า ไม่มีของส่วนก่อสร้าง หรืออื่นๆที่เกี่ยวข้อง,2025-07-25 04:44:50.828
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",a9cf871f-a10d-4839-bf0a-18888e72ff96,1.0,ถูกต้อง,2025-07-25 04:44:30.753
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",cc51f821-1587-4f93-a16c-722e4c441ccf,1.0,ข้อ 3 ถูกต้อง  แต่ไม่ได้แจ้งคนอนุมัติ BU อื่นไม่ใช่,2025-07-25 04:43:32.113
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",a09de39a-40f9-450b-86bc-7fef4820992c,1.0,ถูกต้อง,2025-07-25 04:38:34.863
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",ce8de60f-7ed4-444d-b5cf-67a0dd200242,1.0,ถูกต้อง,2025-07-25 04:37:08.858
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2",afb8b246-ddf4-427f-9206-63688a4e5b59,0.0,"คำถามมี # ชัดเจน ไม่ควรมีหัวข้อให้เลือกอีก และ หัวข้อที่ให้เลือกก็มีหัวข้อฝั่งค่าใช้จ่ายเข้ามาปน ทั้งที่เลือก BU: ลูกค้าผู้เช่าพื้นที่MALL   แล้ว
",2025-07-25 04:35:46.892
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",ad6a7967-9878-4174-9336-97b8bd342932,1.0,ถูกต้อง,2025-07-25 04:35:34.525
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",f648dd40-05f2-4534-b970-12bda54fad03,0.0,ไม่ถูกต้อง,2025-07-25 04:34:23.298
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",b8fc65da-3de4-4220-9206-77e7bd2eecc1,1.0,ถูกต้อง ข้อมูลออกมาช้ามาก ทำให้เกิดความสับสน ของคำตอบ,2025-07-25 04:31:57.795
User_10,"1e061727-d99a-4042-bff1-815dc17c3277","023efeeb-ea14-4bc5-8e1a-c05f27f23baa",0.0,ถ้าม DoA แต่ตอบ LoA,2025-07-25 04:31:15.174
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2","05351556-c1ad-42c5-9dcb-ea56343282e7",0.0,คำถามมี# ชัดเจน บอทไม่ควรให้เลือกหัวข้ออีก,2025-07-25 04:30:23.345
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",d58fe828-2c8e-4597-942f-5953577a62a6,1.0,ถูกต้อง,2025-07-25 04:25:40.646
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","7e496b6d-81c8-4592-9e27-e2fccf453671",1.0,ถูกต้อง,2025-07-25 04:23:13.807
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2","2985c383-2579-47db-886c-1205225058f8",1.0,ถูกต้องแต่เป็นการให้คำตอบที่ถูกต้องหลังจากตอบรอบแรก(ที่ไม่ถูกต้องแล้ว) ,2025-07-25 04:17:12.167
User_16,dffc6083-407a-45fd-8174-ff5b4eb09cd7,"44da3976-64ac-4766-a457-f93d5a0793b7",0.0,คำตอบไม่ได้แสดงข้อมูลให้เห็นถึงอำนาจอนุมัติของค่าเลี้ยงรับรองแต่ละประเภทการเลี้ยงรับรอง / ยอดเงิน,2025-07-25 04:13:59.667
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","5d55c56f-321e-478b-9b00-b0c499258bad",0.0,ไม่พบคำตอบ,2025-07-25 04:10:22.753
User_18,"43c26672-6e90-49c7-8ece-62f44f1b71a1","0bcab5cd-4c3a-411a-a111-245751b9d3d7",1.0,คำตอบมันคล้ายกันหมดเลยนะคะ  ถ้าถามกรณีเบิกค่าเดินทาง,2025-07-25 04:05:57.981
User_28,"7fd92236-bfe6-44d2-9e72-e3d1794fd546",f1b0430a-2674-4a6f-b171-08f1d56b2a4a,0.0,"ถ้าเราต้องการดูข้อมูลยังไม่ครบถ้วน ยังอยากอ่านหัวข้อหลัก ในข้อ 2 + 3 + 4 +5 ต่อ เราพอจะมีปุ่ม back หรือคำที่ให้เราสามารถย้อนกลับไปเลือกอ่านใน Sub set ของหัวข้อ ""เบิกค่าเดินทาง"" ที่เราเพื่งอ่านข้อ 1 จบไป ได้ไหมนะคะ เพราะระบบจะให้เรากดใหม่ที่ 0 เพื่อมาเลือกตั้งแต่ตั้งต้นอีก ทำให้เราต้องมาพิมพ์เริ่มใหม่ตั้งแต่แรก เพื่อเข้ามาในการหาข้อมูลหัวข้อรองๆลงมาในข้อ 2 3 4 5 แบบว่าต้องการกลับสู่หัวข้อเดิม หรือต้องการออกไปหัวข้อหลักเลย ",2025-07-25 04:03:51.341
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","8e0662a8-01cf-4de6-a09e-fcad5cad48ef",1.0,ถูกต้อง,2025-07-25 04:01:43.881
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","66cce4f6-15ad-45d1-a62b-ba0bd3f9a292",1.0,ถูกต้อง,2025-07-25 04:00:11.658
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","3300185d-0307-46d8-9ca4-389d9365cbfc",1.0,ถูกข้อ 1 ข้อเดี่ยว ที่เหลือเป็นของ BU อื่น,2025-07-25 03:59:29.489
User_16,dffc6083-407a-45fd-8174-ff5b4eb09cd7,add96709-d58a-4afd-8e9a-20532317cf7a,0.0,คำตอบไม่ตรงที่ถาม  ถามเกี่ยวกับระบบที่ใช้ในการเบิกค่าใช้จ่าย  แต่ตอบในส่วนที่เป็นนโยบาย  ,2025-07-25 03:57:58.342
User_16,dffc6083-407a-45fd-8174-ff5b4eb09cd7,"57304270-0329-477e-8be8-bce5e9a4cd51",0.0,คำตอบไม่ตรงกับคำถาม  ควรแยกการเบิกค่าใช้จ่ายพนักงานออกเป็นหัวข้อหลัก  และนำข้อมูลอื่น ๆ ที่เกี่ยวกับการเบิกค่าใช้จ่าย  เช่น แบบฟอร์มการเปิดหน้าบัญชีของพนักงาน รวมอยู่ในหัวข้อหลักนี้   ,2025-07-25 03:55:03.583
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",e3bae276-a019-4312-bc2d-1a2a4453fb5d,0.0,ข้อมูลไม่ถูกต้อง,2025-07-25 03:52:38.868
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","5d1049dc-ba19-4268-af67-0e91baee086c",1.0,ถูกต้อง,2025-07-25 03:51:33.067
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2",b74ee20a-a0e9-4926-94bd-9e5686b2799b,0.0,"ไม่ควรมีข้อให้เลือกแล้ว เพราะ # คำถาม - คำตอบ ค่อนข้างชัดเจน
",2025-07-25 03:50:36.579
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",e5737ecd-fc7f-4f9c-b083-e584ba323165,1.0,ถูกต้อง,2025-07-25 03:49:25.615
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","4b8bd15f-6576-4ba7-9315-56459f9ae9c4",1.0,ถูกต้อง,2025-07-25 03:44:46.391
User_18,"43c26672-6e90-49c7-8ece-62f44f1b71a1",f5f6f859-bc84-4ef9-804f-40a91379bfcd,0.0,ไม่สามารถามคำถามอื่นๆได้,2025-07-25 03:43:23.757
User_28,"7fd92236-bfe6-44d2-9e72-e3d1794fd546","1047d536-8bba-4ec6-93c3-97e1d01b8b99",0.0,"ถ้าเราพิมพ์ 1 อำนาจอนุมัติ / พิมพ์แค่คำว่า ""เดินทาง"" + ""ค่าเดินทาง"" หรือพิมพ์ตกหล่นไม่ครบ อาจจะค้นหาข้อมูลไม่ขึ้นเลย ระบบต้องให้พิมพ์ครบเต็มจำนวน ถ้าเราเสิร์ชคำว่า ""เบิกค่าเดินทาง"" ระบบถึงจะค้นหาแล้วส่งคำตอบมาให้ ระบบสามารถอ่านคำว่า ""ค่าเดินทาง"" ได้เลยตั้งแต่แรกเลยไหมนะคะ หรือจับคำ แล้วส่งข้อมูลมาถามต่อเพิ่มเติมเจาะๆลงไป",2025-07-25 03:42:42.398
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","9244b19d-9584-4745-a462-0616a84ad749",1.0,ถูกต้อง,2025-07-25 03:41:28.248
User_18,"43c26672-6e90-49c7-8ece-62f44f1b71a1","4e0ebea5-17c7-4e16-95b0-63bbe7e807c2",1.0,,2025-07-25 03:40:11.992
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","08ce50a1-e777-4e2c-a37b-0090b3a4b24b",1.0,ถูกต้อง แต่มี BU  อื่นข้อ 4-5 เข้ามาด้วย ,2025-07-25 03:38:48.605
User_8,"94426f85-dd29-4a54-93f4-5d2c04cab2d2",e74ad0b1-23eb-4694-8bb9-df760c8e5849,0.0,มี #  ที่ค่อนข้างตรงกับคำถามอยู่แล้ว   ระบบไม่ควรให้เลือกระดับ 2 อีก ,2025-07-25 03:37:32.194
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","30f23a7f-1e4a-491a-bfcb-abec93f55151",1.0,สอบถามภาษาไทย แต่ bot ไม่สามารถหาข้อมูลได้ นอกจากใช้ภาษาอังกฤษ,2025-07-25 03:36:51.772
User_28,dd76fd25-4465-406c-8774-d1de42efb5eb,"41978616-abbc-4f67-9d2c-dd4295a1f2d6",0.0,"หากพนักงานต้องการเสิร์ชข้อมูล 1 อำนาจอนุมติ / แล้วพิมพ์แค่คำว่า ""ค่าเดินทาง"" ""reimburse"" ระบบไม่สามารถจับได้ เหมือนว่าต้องพิมพ์ให้ถูกต้องทั้งหมด ห้ามตกหล่นตัวอักษร และต้องพิมพ์คำว่า ""เบิกค่าเดินทาง"" ระบบถึงจะขึ้นข้อความ ระบบพอจะจับคำว่า เดินทาง หรือ ค่าเดินทางได้เลยไหมนะคะ ตั้งแต่แรกเลย",2025-07-25 03:35:22.088
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","63ad1fc6-d7bf-4e74-a26f-8a0e86b2e583",1.0,ถูกต้อง แต่การชำระเงินสามารถใช้ธนาคารอื่น นอกจากธนาคารไทยพาณิชย์,2025-07-25 03:30:41.739
User_18,"03a559c9-bd54-47c3-946c-072f92b65072","069ad20e-40c7-42b5-a723-88a73f72ca33",0.0,เหมือนหัวข้อการเบิก คชจ.  มีหัวข้อให้เลือก แต่ทุกหัวข้อจะมีคำตอบเหมือนกันหมดหรือเปล่าคะ  น่าจะแยกคำตอบเป็นข้อๆ ตามสิ่งที่ถาม ,2025-07-25 03:30:09.333
User_16,dffc6083-407a-45fd-8174-ff5b4eb09cd7,"63ea19ad-de9d-4289-a7b1-91064266f582",0.0,ควรแยกหัวข้อของการเบิกค่าใช้จ่าย Reimbursement   ออกมาเป็นหัวข้อหลัก  เนื่องจากพอเรื่องนี้เป็นหัวข้อย่อยต่อจาก 1  พอ อาจทำให้ user  ไม่เข้าใจและไม่รู้ว่าปัญหาที่ต้องการสอบถามต้องทำอย่างไรต่อ,2025-07-25 03:27:47.373
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",c2bebca2-f35f-4d6d-a85f-d6d6d70703df,1.0,คำตอบถูกต้อง ข้อ 4 การชำระเงินสามารถใช้ธนาคารอื่น นอกจากธนาคารไทยพาณิชย์,2025-07-25 03:27:28.535
User_18,"03a559c9-bd54-47c3-946c-072f92b65072","0efe6b6a-4c78-4781-a706-ef5ebaba4e33",1.0,,2025-07-25 03:26:51.445
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",ddd41b2b-3acf-4702-a7bd-4107f69969f2,1.0,ถูกต้อง,2025-07-25 03:26:07.900
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",f33ba9fc-9ecd-436d-9c38-9dc6eb212dc2,1.0,ถูกต้อง,2025-07-25 03:25:10.874
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","382ccd78-e055-4ee8-9e08-33e5594c6ccf",0.0,ไม่ถูกต้อง,2025-07-25 03:24:11.088
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",f634f226-ec80-488d-8a0c-a27d612b3c2a,0.0,ไม่พบข้อมูลในการใช้เอกสารเปิดหน้าบัญชี,2025-07-25 03:22:30.470
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","955a6b35-8a36-4b73-aeff-50a40438f906",1.0,ข้อ 1 ถูกต้อง แต่มีคำตอบของ 2-5 เป็นของ BU อื่น,2025-07-25 03:20:32.771
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",c0c5534e-e116-4b9d-897e-dbe9da2a2a28,1.0,ถูกต้อง,2025-07-25 03:16:37.929
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",a512645a-3795-46f8-9979-fcecae782cb0,1.0,ถูกต้อง,2025-07-25 03:16:17.589
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7",b6250e23-9b0c-4735-8738-2979ede8e8d0,1.0,ถูกต้อง,2025-07-25 03:16:01.577
User_28,dd76fd25-4465-406c-8774-d1de42efb5eb,"1b77255a-d884-4c0b-8448-14615703b209",0.0,อยากให้มีหัวข้อ Business Group ของการเบิกค่าใช้จ่ายเดินทางของพนักงานเพิ่มเข้ามา เช่น Reimbursement แล้วค่อยแยกย่อยในเรื่องดีเทลการเบิกต่างๆของหัวข้อ Reimbursement,2025-07-25 03:14:14.567
User_22,"3b0cfc2d-c981-42c6-8201-4a25ccf5dfb2","995bec93-aedd-4f94-9f6c-ace8856c5c90",1.0,,2025-07-25 03:13:36.975
User_7,"60350f5b-70d8-4089-89d4-7f512d1eb444","3670f233-21f5-4a1a-a42e-74e7eb0ecca1",1.0,,2025-07-25 03:12:22.069
User_7,"60350f5b-70d8-4089-89d4-7f512d1eb444","36d353ca-5086-4d9b-93ab-ffcc8793192f",1.0,,2025-07-25 03:11:51.517
User_18,"03a559c9-bd54-47c3-946c-072f92b65072",e970f1a3-c4bd-4f92-acf7-454ea4cbd3e1,0.0,การBidding จริงๆควรอยู่หมวดไหนเหรอคะ  เข้าใจว่าเป็น Procument,2025-07-25 03:11:24.274
User_26,"5dc110fa-ad87-4cb2-af7d-f992aeb9deb7","73d775fa-54e3-4fdd-867b-3162ae9a0d09",1.0,เข้าใจ รายละเอียด การขออนุมัติรายการ ในส่วนของส่วนลด,2025-07-25 03:09:35.675
User_12,"7b9c1233-6d39-4b3e-94b2-d369293339e1","7ef465d2-92c6-4747-a46f-fa97707547c7",0.0,ลองถามเรื่องความหมายของ DOA แต่น้องตอบเรื่อง LOA ตลอดเลยครับ เหมือนยังดึงข้อมูลมาไม่ตรงกับสิ่งที่ถาม,2025-07-25 02:47:52.681
User_18,"03a559c9-bd54-47c3-946c-072f92b65072",f5374d8e-2d29-4359-b6a6-1865a7f9956a,0.0,จาก Policyใหม่ กำหนดจำนวนเงิน 2พันบาทขึ้นไปเป็นกลุ่ม Asset วิทยุสื่อสารเครื่องละประมาณ 5พันบาท จะจัดอยู่ในกลุ่ม asset หรือไม่ /หรือข้อนี้ควรทำยังไงคะ เพื่อให้ bot ดึงข้อมูลได้,2025-07-25 02:36:03.669
admin,"899046cf-29af-4f72-af18-a839d4d3de02",e5a0be99-658e-447d-9322-fbb27d545f8f,1.0,aaa,2025-07-24 18:50:30.897
admin,"40e9fda8-b22f-4926-83d3-844d86aeae2f","68927d17-aace-4033-a8d4-9bbd2872e48f",1.0,bbbb,2025-07-24 18:50:06.658
admin,"17f71818-d3a8-4bea-83b7-6cb3227ae676",c574791d-c71d-48d6-820e-c6d207319ff7,1.0,aaaa,2025-07-24 17:47:31.934
